SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
1676800,338173,-52,12.0,3.0,Active,0,0
1127544,389019,-50,12.0,1.0,Active,0,0
2010379,326996,-51,12.0,0.0,Active,0,0
1870218,276859,-48,6.0,1.0,Active,0,0
1491855,156732,-53,11.0,1.0,Active,0,0
1787617,310199,-44,12.0,3.0,Active,0,0
1308202,402504,-47,6.0,0.0,Active,27,0
1833122,163314,-44,12.0,2.0,Active,0,0
1231336,334149,-44,11.0,0.0,Active,0,0
2714811,271774,-52,11.0,0.0,Active,0,0
2767724,448597,-53,12.0,2.0,Active,0,0
1036483,402879,-44,6.0,0.0,Completed,0,0
2332794,382460,-51,10.0,2.0,Active,0,0
2800997,288401,-47,12.0,1.0,Active,0,0
1217920,180919,-45,12.0,5.0,Active,0,0
1127297,431553,-46,12.0,4.0,Active,0,0
2387919,257511,-54,12.0,3.0,Active,0,0
1024386,197802,-51,12.0,6.0,Active,0,0
1184431,369596,-44,6.0,0.0,Active,173,0
1027765,455599,-44,6.0,0.0,Completed,0,0
2158933,338109,-39,36.0,24.0,Active,0,0
1232674,246626,-45,36.0,24.0,Active,0,0
2272444,430496,-41,17.0,0.0,Completed,0,0
2745949,447171,-42,18.0,2.0,Active,0,0
2340499,285347,-40,36.0,26.0,Active,0,0
1133917,451542,-41,36.0,23.0,Active,0,0
1449955,176135,-43,24.0,11.0,Active,0,0
2537647,312380,-46,24.0,11.0,Active,0,0
2189165,147324,-40,36.0,33.0,Active,0,0
1597401,251277,-38,60.0,59.0,Active,0,0
1411019,121036,-45,36.0,30.0,Active,0,0
1614555,189689,-45,24.0,3.0,Active,0,0
2018238,275906,-48,36.0,33.0,Active,0,0
2305984,298550,-42,12.0,2.0,Active,0,0
1861012,255454,-39,18.0,1.0,Active,0,0
1544426,176044,-38,25.0,22.0,Active,0,0
2379686,365158,-43,60.0,57.0,Active,0,0
1584667,239571,-38,12.0,2.0,Active,0,0
1060955,300635,-38,24.0,12.0,Active,1,1
1374497,109562,-42,36.0,35.0,Active,0,0
2357320,242288,-41,18.0,15.0,Active,0,0
2487344,290516,-40,60.0,51.0,Active,0,0
1463696,109382,-42,36.0,27.0,Active,0,0
1390135,392182,-39,6.0,0.0,Completed,0,0
1521880,377432,-45,24.0,5.0,Active,0,0
2127846,296364,-45,36.0,22.0,Active,0,0
2552137,448427,-44,18.0,17.0,Signed,0,0
2582326,234548,-39,24.0,14.0,Active,0,0
1781438,203831,-41,24.0,3.0,Active,0,0
1780434,279886,-45,36.0,35.0,Active,0,0
1267866,380382,-38,18.0,14.0,Active,0,0
2038717,215647,-39,12.0,12.0,Active,0,0
1850540,121992,-42,12.0,12.0,Signed,0,0
2833311,418317,-42,36.0,34.0,Active,0,0
2604819,440278,-42,24.0,24.0,Active,0,0
2274130,375420,-38,30.0,30.0,Active,0,0
1446530,271958,-46,24.0,21.0,Active,0,0
1941745,253386,-43,12.0,9.0,Active,0,0
2425484,438987,-38,36.0,35.0,Active,0,0
2629123,429311,-38,18.0,15.0,Active,0,0
1640691,204751,-39,36.0,28.0,Active,0,0
1670114,430858,-46,18.0,8.0,Active,0,0
1146886,378004,-38,36.0,35.0,Active,0,0
1071690,355346,-41,36.0,33.0,Active,0,0
1449995,409578,-40,60.0,57.0,Active,0,0
2642918,341494,-42,12.0,9.0,Active,0,0
2773101,304321,-45,36.0,35.0,Active,0,0
2026991,267829,-42,12.0,4.0,Active,0,0
1110942,318515,-46,48.0,47.0,Active,0,0
1238782,112130,-42,12.0,0.0,Completed,0,0
1424149,221890,-46,36.0,22.0,Active,0,0
2672664,436608,-39,10.0,0.0,Completed,0,0
1160843,425848,-38,36.0,28.0,Active,0,0
2458815,235212,-42,7.0,0.0,Active,0,0
2509997,356816,-48,24.0,17.0,Active,0,0
2687309,429937,-42,24.0,16.0,Active,0,0
2425489,139976,-44,30.0,27.0,Active,0,0
2759336,450275,-39,12.0,3.0,Active,0,0
1510422,279499,-40,24.0,15.0,Active,5,5
2085252,374521,-41,24.0,20.0,Active,0,0
2426357,121033,-39,18.0,10.0,Active,0,0
1864815,267779,-42,12.0,3.0,Active,0,0
1910174,377812,-38,36.0,29.0,Active,0,0
2370867,281087,-39,36.0,32.0,Active,0,0
1682494,331209,-38,36.0,36.0,Active,0,0
1636365,117553,-41,12.0,2.0,Active,0,0
2633856,140768,-39,12.0,5.0,Active,6,6
1535636,436729,-37,12.0,5.0,Active,0,0
2703446,166782,-37,12.0,5.0,Active,0,0
1437178,195463,-47,12.0,5.0,Active,0,0
2205302,334884,-37,12.0,4.0,Active,0,0
1923338,409506,-42,6.0,0.0,Completed,0,0
1642357,446151,-42,12.0,1.0,Active,0,0
2064608,154102,-42,6.0,0.0,Completed,0,0
1150277,203942,-37,12.0,5.0,Active,0,0
2073234,430877,-38,12.0,5.0,Active,0,0
1740770,163726,-41,10.0,3.0,Active,0,0
2345540,183034,-45,12.0,3.0,Active,0,0
1562939,133910,-41,12.0,3.0,Active,0,0
1286006,264123,-38,18.0,11.0,Active,0,0
2029265,109291,-43,18.0,11.0,Active,0,0
2104571,384167,-44,12.0,4.0,Active,0,0
1380705,408779,-38,12.0,5.0,Active,0,0
1292044,456241,-38,12.0,5.0,Active,0,0
2190520,212996,-37,12.0,1.0,Active,0,0
1386070,448759,-45,12.0,3.0,Active,0,0
2540081,120861,-39,12.0,5.0,Active,0,0
2482340,240211,-37,24.0,13.0,Active,0,0
1264741,250691,-47,12.0,1.0,Active,0,0
2802850,250215,-37,12.0,1.0,Active,0,0
1077078,125574,-47,12.0,5.0,Active,0,0
2159196,440645,-37,12.0,2.0,Active,0,0
1412490,262176,-39,12.0,5.0,Active,0,0
1907176,455866,-37,18.0,2.0,Active,0,0
2412989,403356,-37,12.0,1.0,Active,0,0
1333388,212963,-46,12.0,1.0,Active,0,0
1132508,439989,-41,12.0,0.0,Active,0,0
1410900,436402,-39,12.0,1.0,Active,0,0
1365802,373316,-43,12.0,3.0,Active,0,0
2756607,123991,-45,10.0,0.0,Completed,0,0
1970305,397969,-38,12.0,5.0,Active,0,0
2230061,451820,-39,12.0,3.0,Active,0,0
1332247,216236,-43,12.0,5.0,Active,0,0
1998004,276163,-42,10.0,1.0,Active,0,0
1921874,297571,-37,12.0,0.0,Active,0,0
1814707,315683,-38,10.0,1.0,Active,0,0
1535137,296930,-38,10.0,1.0,Active,0,0
1905517,299090,-38,12.0,5.0,Active,0,0
2409654,277866,-46,12.0,3.0,Active,0,0
2248374,361880,-41,12.0,5.0,Active,0,0
1489107,236892,-39,24.0,13.0,Active,0,0
1940298,329705,-39,12.0,3.0,Active,0,0
2287834,327133,-37,12.0,1.0,Active,0,0
2397666,362455,-37,12.0,3.0,Active,0,0
2768287,287131,-37,12.0,5.0,Active,0,0
1885007,406244,-41,6.0,0.0,Completed,0,0
2387050,414056,-40,12.0,3.0,Active,0,0
1413930,283547,-39,12.0,3.0,Active,0,0
1620361,435933,-43,12.0,5.0,Active,0,0
2335585,253026,-42,12.0,5.0,Active,0,0
1373086,387086,-45,18.0,9.0,Active,0,0
2199222,110617,-38,12.0,6.0,Active,0,0
1672408,145922,-44,12.0,0.0,Completed,0,0
2015391,347444,-37,12.0,5.0,Active,0,0
1845081,153846,-41,12.0,5.0,Active,0,0
1670187,214126,-38,12.0,5.0,Active,0,0
1889880,328085,-37,7.0,0.0,Completed,0,0
2570993,274714,-40,8.0,0.0,Completed,0,0
2094520,351717,-38,12.0,5.0,Active,0,0
2526220,399637,-40,12.0,1.0,Active,0,0
2157735,393187,-31,24.0,19.0,Active,0,0
2144589,132899,-35,18.0,15.0,Active,0,0
2127846,296364,-38,21.0,0.0,Completed,0,0
1340439,131904,-35,18.0,12.0,Active,0,0
2259294,279367,-33,36.0,22.0,Active,0,0
1983796,447299,-33,24.0,20.0,Active,0,0
2154030,314746,-41,12.0,11.0,Active,0,0
1111318,144177,-37,1.0,0.0,Completed,0,0
2282832,272865,-34,12.0,11.0,Active,0,0
2623160,363593,-32,36.0,20.0,Active,0,0
2820719,389488,-31,12.0,11.0,Active,0,0
1870850,147929,-36,6.0,3.0,Active,0,0
1260631,343637,-35,12.0,11.0,Active,0,0
2369749,352568,-38,36.0,31.0,Active,0,0
1274766,205593,-33,24.0,23.0,Active,0,0
2584956,246409,-31,6.0,5.0,Active,0,0
1689090,235639,-32,6.0,5.0,Active,0,0
1109531,378852,-34,24.0,23.0,Active,0,0
2357938,330653,-34,24.0,23.0,Active,0,0
1239956,191965,-33,36.0,22.0,Active,0,0
1189948,250975,-39,36.0,25.0,Active,0,0
1964284,430436,-34,18.0,10.0,Active,0,0
1251899,430058,-32,24.0,15.0,Active,0,0
1058531,380607,-33,9.0,0.0,Completed,0,0
2300836,109315,-33,36.0,28.0,Active,0,0
2100491,301110,-39,36.0,26.0,Active,0,0
1099855,265413,-35,18.0,6.0,Active,0,0
1243819,233690,-38,36.0,25.0,Active,0,0
1460616,155512,-39,10.0,0.0,Completed,0,0
2371185,127578,-31,18.0,11.0,Active,0,0
2290912,165303,-36,36.0,26.0,Active,0,0
1611338,217667,-39,36.0,28.0,Active,0,0
1762000,363373,-33,36.0,25.0,Active,0,0
1906075,375891,-39,18.0,7.0,Active,0,0
2383769,326912,-31,18.0,17.0,Active,0,0
1509802,411605,-39,11.0,0.0,Completed,0,0
1194033,162147,-31,36.0,27.0,Active,0,0
2305830,259293,-33,36.0,28.0,Active,0,0
1150948,201771,-31,24.0,13.0,Active,0,0
2120066,413177,-34,60.0,50.0,Active,0,0
1682494,331209,-31,36.0,29.0,Active,0,0
1773435,120748,-40,18.0,7.0,Active,0,0
1574040,289785,-34,36.0,29.0,Active,0,0
1288581,145272,-32,36.0,27.0,Active,0,0
2833610,314797,-37,60.0,50.0,Active,0,0
1084687,381280,-33,24.0,14.0,Active,0,0
1292503,318444,-31,36.0,27.0,Active,0,0
1544473,438592,-33,24.0,14.0,Active,0,0
1112464,220970,-32,24.0,16.0,Active,0,0
1906082,260133,-37,36.0,27.0,Active,0,0
1190466,430157,-33,36.0,26.0,Active,0,0
2673387,136158,-37,36.0,27.0,Active,0,0
1118453,385074,-39,24.0,14.0,Active,0,0
1782552,132483,-36,36.0,29.0,Active,0,0
1589549,433771,-33,24.0,16.0,Active,0,0
1956133,236477,-32,24.0,14.0,Active,0,0
2583396,206980,-35,36.0,26.0,Active,0,0
1991525,444173,-32,36.0,28.0,Active,0,0
2247527,267636,-38,36.0,29.0,Active,0,0
1361902,228358,-37,36.0,26.0,Active,0,0
2271232,287174,-35,24.0,14.0,Active,0,0
1133907,415721,-38,36.0,27.0,Active,0,0
1354886,154197,-35,36.0,28.0,Active,0,0
2225385,113995,-38,30.0,30.0,Active,0,0
1242704,240287,-41,18.0,14.0,Active,0,0
2208800,178166,-40,18.0,14.0,Active,0,0
1173471,164470,-42,36.0,36.0,Active,0,0
1606401,354300,-42,60.0,60.0,Signed,0,0
2166161,427320,-46,60.0,60.0,Signed,0,0
1771359,251238,-42,18.0,18.0,Signed,0,0
2318609,232526,-39,36.0,31.0,Active,0,0
2363606,246966,-45,24.0,22.0,Active,2,2
2349664,103777,-39,18.0,18.0,Active,0,0
2369123,124199,-43,36.0,35.0,Active,0,0
2152771,423035,-44,12.0,4.0,Active,0,0
1721084,409884,-40,30.0,25.0,Active,0,0
2764371,336308,-48,30.0,19.0,Active,0,0
2346571,103237,-45,6.0,5.0,Active,0,0
2256133,130332,-46,36.0,33.0,Active,0,0
1857634,168208,-48,60.0,55.0,Active,0,0
1083654,432158,-39,36.0,33.0,Active,0,0
1964472,261594,-47,36.0,28.0,Active,0,0
2730125,343209,-38,36.0,32.0,Active,0,0
2253733,355650,-40,36.0,26.0,Active,0,0
1394971,185064,-42,36.0,30.0,Active,0,0
2689602,283529,-38,36.0,34.0,Active,0,0
1623580,417953,-39,12.0,9.0,Active,0,0
2085706,279825,-40,24.0,22.0,Active,0,0
1510531,137073,-42,36.0,33.0,Active,0,0
1743380,258521,-44,12.0,11.0,Active,0,0
2804841,156167,-39,18.0,8.0,Active,0,0
1891608,257969,-41,12.0,0.0,Completed,0,0
2367063,353780,-38,12.0,11.0,Active,0,0
1984692,420226,-45,12.0,11.0,Active,0,0
2105334,188642,-44,36.0,33.0,Active,0,0
1705686,281877,-40,30.0,26.0,Active,0,0
1179662,357451,-40,18.0,10.0,Active,0,0
1235036,377652,-38,12.0,9.0,Active,0,0
2832176,323967,-38,12.0,9.0,Active,0,0
1771172,189862,-39,36.0,34.0,Active,0,0
2833594,155676,-41,6.0,3.0,Active,0,0
1304879,440610,-46,36.0,33.0,Active,0,0
1799791,106320,-47,24.0,23.0,Active,0,0
2715998,279531,-42,24.0,23.0,Active,0,0
2048478,178090,-41,18.0,17.0,Signed,0,0
2342163,319976,-42,6.0,3.0,Active,0,0
2305830,259293,-40,36.0,35.0,Active,0,0
2060020,118516,-40,36.0,36.0,Active,0,0
1315952,186357,-44,36.0,30.0,Active,0,0
1563489,379519,-43,30.0,26.0,Active,0,0
1030870,354292,-46,18.0,10.0,Active,0,0
1590491,416111,-43,18.0,13.0,Active,0,0
1007786,114157,-38,6.0,3.0,Active,0,0
2121338,172438,-39,6.0,1.0,Active,0,0
1034717,136453,-41,36.0,36.0,Active,0,0
2567102,162900,-39,24.0,21.0,Active,1,1
1730124,164387,-38,24.0,17.0,Active,0,0
2495275,331543,-40,18.0,18.0,Active,0,0
2085878,257887,-44,6.0,6.0,Active,0,0
1071473,370249,-43,36.0,36.0,Active,0,0
1536864,329756,-44,24.0,15.0,Active,0,0
2426843,191771,-38,36.0,15.0,Active,0,0
1783673,425735,-38,24.0,2.0,Active,0,0
2360054,322630,-47,12.0,1.0,Active,0,0
2751362,276082,-39,36.0,35.0,Active,0,0
1060999,356310,-39,36.0,35.0,Active,0,0
1647657,422209,-39,24.0,3.0,Active,0,0
2230312,196413,-42,36.0,30.0,Active,0,0
1768270,205626,-1,12.0,9.0,Active,0,0
1914866,252622,-2,12.0,9.0,Active,0,0
1359433,123840,-2,12.0,10.0,Active,0,0
2659533,326455,-2,5.0,0.0,Completed,0,0
2633146,144612,-6,12.0,8.0,Active,0,0
1440995,449496,-1,12.0,8.0,Active,0,0
1598186,189376,-4,6.0,4.0,Active,0,0
2103702,184268,-5,8.0,7.0,Active,0,0
1621089,161718,-2,6.0,3.0,Active,0,0
2759251,223870,-2,18.0,15.0,Active,0,0
1284749,454802,-5,12.0,8.0,Active,0,0
1487462,450404,-4,6.0,4.0,Active,0,0
1136909,106090,-6,12.0,7.0,Active,0,0
2141574,370951,-3,12.0,7.0,Active,0,0
1404698,384966,-4,12.0,10.0,Active,0,0
2703293,224262,-6,12.0,10.0,Active,0,0
2715134,188774,-2,6.0,3.0,Active,0,0
2366109,303906,-5,12.0,8.0,Active,0,0
1923620,116309,-6,12.0,10.0,Active,0,0
1287530,193937,-4,12.0,9.0,Active,0,0
1783066,394689,-6,16.0,13.0,Active,0,0
2821540,432790,-3,12.0,11.0,Active,0,0
1304943,174690,-6,12.0,11.0,Active,0,0
1139990,437535,-2,6.0,5.0,Active,0,0
1212712,199223,-4,6.0,6.0,Active,0,0
2819982,204304,-1,12.0,11.0,Active,0,0
2452543,314699,-5,12.0,8.0,Active,0,0
1293255,306986,-4,12.0,10.0,Active,0,0
1316534,354583,-4,12.0,7.0,Active,0,0
1590044,357022,-5,6.0,2.0,Active,0,0
1760594,132184,-3,12.0,9.0,Active,0,0
1405946,201361,-3,12.0,12.0,Active,0,0
1590282,337106,-3,12.0,11.0,Active,0,0
1107500,218032,-5,12.0,6.0,Active,0,0
1585158,339448,-3,12.0,10.0,Active,0,0
2425746,211113,-3,12.0,10.0,Active,0,0
1239946,453371,-2,12.0,10.0,Active,0,0
1894274,385658,-4,12.0,9.0,Active,0,0
1682628,211069,-3,12.0,10.0,Active,0,0
1319659,284435,-4,12.0,10.0,Active,0,0
1775349,205403,-5,2.0,0.0,Completed,0,0
1672747,164883,-6,12.0,8.0,Active,0,0
2627255,251219,-6,12.0,6.0,Active,0,0
1365449,116956,-2,6.0,5.0,Active,0,0
2332106,433694,-1,12.0,11.0,Active,0,0
2487362,399622,-6,12.0,10.0,Active,0,0
1313513,338936,-4,12.0,11.0,Active,0,0
2123512,206211,-5,12.0,7.0,Active,0,0
1380619,250340,-5,12.0,11.0,Active,0,0
2346309,226623,-1,12.0,7.0,Active,0,0
2134065,239092,-4,4.0,0.0,Completed,0,0
2273252,155808,-6,12.0,11.0,Active,0,0
2704823,271072,-1,12.0,10.0,Active,0,0
2179550,357157,-6,6.0,3.0,Active,0,0
1328734,120748,-5,12.0,11.0,Active,0,0
2660845,125031,-5,12.0,7.0,Active,0,0
1390728,365497,-6,12.0,9.0,Active,0,0
2227688,452995,-6,12.0,10.0,Active,0,0
1841060,118312,-5,12.0,12.0,Active,0,0
2100393,170735,-6,12.0,12.0,Active,0,0
1235434,177780,-5,12.0,8.0,Active,0,0
2749043,137182,-4,6.0,1.0,Active,0,0
2652201,455362,-4,4.0,3.0,Active,0,0
2603910,416967,-4,12.0,7.0,Active,0,0
1589020,280569,-27,6.0,0.0,Demand,0,0
2510241,446825,-28,12.0,1.0,Active,0,0
1800861,193487,-27,9.0,1.0,Active,0,0
2477474,428475,-27,12.0,1.0,Active,0,0
1840366,422511,-30,12.0,2.0,Active,0,0
2308185,274307,-29,12.0,3.0,Active,0,0
1907850,156626,-28,24.0,16.0,Active,0,0
1692615,395302,-26,12.0,4.0,Active,0,0
1076042,397171,-33,12.0,4.0,Active,0,0
2751798,223577,-28,12.0,1.0,Active,0,0
2537696,120179,-33,18.0,9.0,Active,0,0
1894026,175538,-26,12.0,0.0,Active,0,0
2083584,424942,-24,12.0,3.0,Active,0,0
1884799,288207,-33,12.0,0.0,Active,0,0
1286936,327603,-25,10.0,0.0,Active,0,0
1214115,319127,-28,24.0,14.0,Active,0,0
2803577,138170,-28,12.0,0.0,Completed,0,0
1328791,116138,-24,24.0,16.0,Active,0,0
1607119,313374,-32,24.0,14.0,Active,0,0
1560651,256657,-24,8.0,0.0,Completed,0,0
1675722,198267,-26,18.0,6.0,Active,0,0
1184932,330354,-30,12.0,4.0,Active,0,0
2263345,191950,-26,24.0,13.0,Active,0,0
2496079,214682,-25,10.0,2.0,Active,0,0
1796782,336556,-26,12.0,5.0,Active,0,0
2584208,244027,-30,12.0,0.0,Completed,0,0
2128405,303942,-26,12.0,4.0,Active,0,0
1412233,130154,-33,11.0,0.0,Active,0,0
2760795,425792,-24,11.0,0.0,Active,0,0
1291750,238124,-27,12.0,0.0,Active,0,0
2098756,296844,-28,12.0,4.0,Active,0,0
2032064,438918,-24,12.0,2.0,Active,0,0
2405173,241740,-28,12.0,4.0,Active,0,0
2010413,373944,-27,12.0,0.0,Completed,0,0
1667830,116108,-26,12.0,4.0,Active,0,0
2388821,153700,-27,24.0,15.0,Active,0,0
1498309,354929,-32,18.0,6.0,Active,0,0
1756864,372631,-32,6.0,0.0,Completed,0,0
2474884,455761,-27,11.0,0.0,Completed,0,0
2407922,428010,-32,10.0,2.0,Active,0,0
1667861,226785,-25,24.0,15.0,Active,0,0
2331928,249468,-29,10.0,2.0,Active,0,0
1557697,243352,-24,12.0,4.0,Active,0,0
2427141,311238,-32,18.0,6.0,Active,0,0
1510008,445873,-31,12.0,3.0,Active,0,0
2181488,141101,-27,24.0,13.0,Active,0,0
1635329,163950,-25,12.0,2.0,Active,0,0
1470415,396823,-24,24.0,11.0,Active,0,0
1846650,401845,-30,18.0,7.0,Active,0,0
2224460,393154,-32,12.0,1.0,Active,0,0
1811569,131629,-33,12.0,1.0,Active,0,0
2696864,239422,-28,12.0,0.0,Completed,0,0
1372095,188292,-32,12.0,2.0,Active,0,0
1946741,143160,-24,13.0,4.0,Active,0,0
1053761,445854,-30,10.0,2.0,Active,0,0
1745340,302603,-26,10.0,2.0,Active,0,0
2609848,425302,-31,12.0,0.0,Completed,0,0
2776342,312036,-27,11.0,3.0,Active,0,0
1565646,389947,-34,4.0,0.0,Demand,0,0
1509480,123332,-30,12.0,4.0,Active,0,0
1286117,231345,-27,12.0,0.0,Active,0,0
1716813,164422,-29,10.0,2.0,Active,0,0
2113811,171251,-28,14.0,7.0,Active,0,0
2609306,373983,-26,12.0,4.0,Active,0,0
2032410,133536,-31,36.0,29.0,Active,0,0
1147304,273409,-31,36.0,28.0,Active,0,0
2713175,285006,-40,17.0,0.0,Completed,0,0
1312914,318608,-31,12.0,10.0,Active,0,0
1284569,439873,-35,42.0,41.0,Active,0,0
2756242,273667,-38,24.0,21.0,Active,0,0
1041572,224306,-33,15.0,0.0,Completed,0,0
2166724,452717,-36,12.0,9.0,Active,0,0
1271202,143582,-33,12.0,9.0,Active,0,0
2378111,388060,-33,6.0,5.0,Active,0,0
1313220,215298,-31,24.0,21.0,Active,0,0
2755451,397441,-33,42.0,36.0,Active,0,0
2075585,197308,-31,24.0,24.0,Active,0,0
1715927,446998,-36,12.0,8.0,Active,0,0
1141404,434718,-37,24.0,23.0,Active,0,0
1728513,202427,-37,24.0,23.0,Active,0,0
2371260,371213,-34,12.0,11.0,Active,0,0
2508443,208410,-40,24.0,23.0,Active,0,0
2805502,270233,-38,12.0,6.0,Active,0,0
1787712,403113,-37,12.0,11.0,Active,0,0
2196508,209650,-37,24.0,23.0,Active,0,0
2178604,244543,-40,24.0,20.0,Active,0,0
2154239,103209,-31,24.0,20.0,Active,0,0
1289888,177084,-39,36.0,31.0,Active,0,0
2556215,302970,-37,24.0,23.0,Active,0,0
1905116,384761,-40,18.0,14.0,Active,0,0
2387471,132364,-33,60.0,54.0,Active,0,0
1745264,125247,-31,36.0,22.0,Active,0,0
1170563,288992,-41,36.0,35.0,Active,0,0
1425974,238292,-32,30.0,24.0,Active,0,0
1129321,383187,-41,18.0,16.0,Active,0,0
2594371,115642,-34,12.0,11.0,Active,0,0
1547282,134429,-38,18.0,9.0,Active,0,0
2693836,149809,-35,36.0,31.0,Active,0,0
2737163,126777,-31,6.0,1.0,Active,0,0
2759992,195444,-40,24.0,11.0,Active,0,0
1189405,271687,-31,36.0,34.0,Active,0,0
2029718,453789,-34,6.0,6.0,Signed,0,0
1362835,138550,-33,36.0,31.0,Active,0,0
1185023,380660,-35,36.0,34.0,Active,0,0
2707309,228124,-32,36.0,31.0,Active,16,16
1034741,344532,-32,24.0,24.0,Signed,0,0
1265423,173017,-35,24.0,24.0,Signed,0,0
1597425,420589,-41,24.0,24.0,Signed,0,0
1668895,310305,-35,24.0,24.0,Active,0,0
1135002,259624,-31,24.0,23.0,Active,0,0
1575318,173041,-33,30.0,27.0,Active,0,0
2382883,240968,-33,36.0,31.0,Active,0,0
2386291,389944,-33,36.0,31.0,Active,0,0
2617193,206027,-34,18.0,14.0,Active,0,0
2038717,215647,-32,12.0,5.0,Active,0,0
1369031,259103,-32,12.0,11.0,Active,0,0
1111682,176507,-34,6.0,6.0,Active,0,0
1431741,412940,-37,36.0,34.0,Active,0,0
1461395,149453,-35,12.0,11.0,Active,0,0
1739542,283523,-40,18.0,18.0,Active,0,0
2246063,332055,-35,24.0,24.0,Active,0,0
2538904,246627,-40,24.0,14.0,Active,0,0
2065600,265199,-35,36.0,32.0,Active,0,0
1724373,445454,-33,12.0,8.0,Active,0,0
2086837,108738,-35,30.0,24.0,Active,0,0
2265958,108144,-34,18.0,17.0,Active,0,0
2216539,138799,-32,6.0,2.0,Active,0,0
1522875,345235,-35,36.0,35.0,Active,0,0
1030041,254385,-34,24.0,9.0,Active,0,0
1128178,180962,-24,8.0,0.0,Completed,0,0
1087246,116136,-18,11.0,0.0,Active,0,0
1513219,404162,-16,12.0,6.0,Active,0,0
2600620,348745,-18,12.0,6.0,Active,0,0
2214106,159867,-14,12.0,5.0,Active,0,0
1130875,264742,-23,36.0,29.0,Active,0,0
2395484,174371,-23,18.0,12.0,Active,0,0
1912513,102722,-15,12.0,6.0,Active,0,0
1377584,397549,-23,10.0,4.0,Active,0,0
2593608,148854,-17,10.0,4.0,Active,0,0
2204221,247657,-17,6.0,0.0,Active,0,0
1721800,108374,-14,24.0,18.0,Active,0,0
1560746,197397,-18,6.0,0.0,Completed,0,0
2463723,371949,-17,18.0,10.0,Active,0,0
2258397,106027,-21,18.0,7.0,Active,0,0
1331474,273595,-23,12.0,6.0,Active,0,0
1604190,355681,-23,11.0,0.0,Active,0,0
2467145,160236,-15,12.0,5.0,Active,0,0
1984269,261412,-17,12.0,3.0,Active,0,0
1572436,234157,-21,12.0,3.0,Active,0,0
1775193,254780,-16,18.0,9.0,Active,0,0
1726338,396270,-18,18.0,10.0,Active,0,0
1701340,238834,-15,24.0,15.0,Active,0,0
2516728,125880,-16,12.0,3.0,Active,0,0
2063333,398743,-15,36.0,28.0,Active,0,0
2137200,447300,-21,18.0,9.0,Active,0,0
1326480,218531,-15,10.0,2.0,Active,0,0
1387183,392028,-14,10.0,4.0,Active,0,0
1776139,257257,-16,5.0,0.0,Completed,0,0
1660406,455507,-16,6.0,0.0,Completed,0,0
1343869,394985,-17,12.0,6.0,Active,0,0
1232836,144005,-17,12.0,6.0,Active,0,0
1415646,338645,-21,6.0,0.0,Active,0,0
1368842,284554,-14,12.0,6.0,Active,0,0
1137433,229368,-18,10.0,0.0,Completed,0,0
1240761,437284,-17,10.0,0.0,Completed,0,0
1604594,140230,-17,12.0,6.0,Active,0,0
2240377,189267,-18,18.0,11.0,Active,0,0
1092488,345081,-15,8.0,0.0,Active,0,0
1409502,128324,-17,24.0,15.0,Active,0,0
2733495,367940,-19,12.0,6.0,Active,0,0
1869855,379086,-23,12.0,4.0,Active,0,0
2804321,322382,-16,24.0,16.0,Active,0,0
1649201,112535,-23,24.0,16.0,Active,0,0
1592268,419438,-16,24.0,17.0,Active,0,0
1866146,343154,-16,24.0,18.0,Active,0,0
2465649,189775,-18,18.0,9.0,Active,0,0
1452864,194849,-18,12.0,6.0,Active,0,0
1460498,442395,-21,12.0,3.0,Active,0,0
1751778,287962,-14,12.0,4.0,Active,0,0
1260240,116271,-18,12.0,4.0,Active,0,0
2274472,358974,-19,12.0,4.0,Active,0,0
2430678,447644,-24,12.0,0.0,Active,0,0
1889681,187084,-17,12.0,6.0,Active,0,0
2155278,271084,-18,12.0,7.0,Active,0,0
1743698,289643,-15,11.0,0.0,Completed,0,0
2148173,291159,-16,24.0,14.0,Active,0,0
1926016,441390,-16,12.0,6.0,Active,0,0
2794862,323278,-24,6.0,0.0,Completed,0,0
2425116,301802,-18,24.0,17.0,Active,0,0
1128311,456242,-18,12.0,6.0,Active,0,0
1339262,141852,-15,12.0,6.0,Active,0,0
1004509,389105,-14,12.0,1.0,Active,0,0
2027618,153372,-19,24.0,18.0,Active,0,0
1205594,110203,-41,12.0,4.0,Active,0,0
1692664,414995,-37,12.0,5.0,Active,0,0
2238586,293922,-45,12.0,5.0,Active,0,0
1030600,341460,-43,12.0,4.0,Active,0,0
1572310,405374,-38,12.0,3.0,Active,0,0
1339126,217769,-39,12.0,6.0,Active,0,0
2675309,157261,-39,12.0,5.0,Active,0,0
1973864,206225,-37,12.0,4.0,Active,0,0
1466981,124126,-45,12.0,4.0,Active,0,0
2583214,149441,-41,12.0,4.0,Active,0,0
1518660,164407,-41,12.0,4.0,Active,0,0
1523968,307734,-39,12.0,3.0,Active,0,0
1520498,100754,-46,11.0,0.0,Active,0,0
1516184,248774,-39,12.0,1.0,Active,0,0
2378216,118919,-39,12.0,5.0,Active,0,0
2788127,295141,-41,12.0,1.0,Active,0,0
1576647,217819,-40,10.0,3.0,Active,0,0
1581584,439656,-38,12.0,0.0,Active,0,0
1523533,285655,-39,6.0,0.0,Completed,0,0
