SK_ID_BUREAU,MONTHS_BALANCE,STATUS
5719020,-41,C
5719020,-42,C
5719020,-43,C
5719020,-44,C
5719020,-45,C
5719020,-46,C
5719020,-47,C
5719020,-48,C
5719020,-49,C
5719020,-50,C
5719020,-51,C
5719020,-52,C
5719020,-53,C
5719020,-54,C
5719020,-55,C
5719020,-56,C
5719020,-57,C
5719020,-58,C
5719020,-59,C
5719020,-60,C
5719020,-61,C
5719020,-62,C
5719020,-63,C
5719020,-64,C
5719020,-65,C
5719020,-66,C
5719020,-67,C
5719020,-68,C
5719020,-69,C
5719020,-70,C
5719020,-71,C
5719020,-72,C
5719020,-73,C
5719020,-74,C
5719020,-75,C
5719020,-76,C
5719020,-77,C
5719020,-78,C
5719020,-79,C
5719020,-80,C
5719020,-81,C
5719020,-82,C
5719020,-83,C
5719020,-84,C
5719020,-85,C
5719020,-86,C
5719020,-87,C
5719020,-88,C
5719020,-89,C
5719020,-90,C
5719020,-91,C
5719020,-92,C
5719020,-93,C
5719020,-94,C
5719020,-95,C
5719020,-96,C
5719021,0,C
5719021,-1,C
5719021,-2,C
5719021,-3,C
5719021,-4,C
5719021,-5,C
5719021,-6,C
5719021,-7,C
5719021,-8,C
5719021,-9,C
5719021,-10,C
5719021,-11,C
5719021,-12,C
5719021,-13,C
5719021,-14,C
5719021,-15,C
5719021,-16,C
5719021,-17,C
5719021,-18,C
5719021,-19,C
5719021,-20,C
5719021,-21,C
5719021,-22,C
5719021,-23,C
5719021,-24,C
5719021,-25,C
5719021,-26,C
5719021,-27,C
5719021,-28,C
5719021,-29,C
5719021,-30,C
5719021,-31,C
5719021,-32,C
5719021,-33,C
5719021,-34,C
5719021,-35,C
5719021,-36,C
5719021,-37,C
5719021,-38,C
5719021,-39,C
5719021,-40,C
5719021,-41,C
5719021,-42,C
5719021,-43,C
5719021,-44,C
5719021,-45,C
5719021,-46,C
5719021,-47,C
5719021,-48,C
5719021,-49,C
5719021,-50,C
5719021,-51,C
5719021,-52,C
5719021,-53,C
5719021,-54,C
5719021,-55,C
5719021,-56,C
5719021,-57,C
5719021,-58,C
5719021,-59,C
5719021,-60,C
5719021,-61,C
5719021,-62,C
5719021,-63,C
5719021,-64,C
5719021,-65,C
5719021,-66,C
5719021,-67,C
5719021,-68,C
5719021,-69,C
5719021,-70,C
5719021,-71,C
5719021,-72,C
5719021,-73,C
5719021,-74,C
5719021,-75,C
5719021,-76,C
5719021,-77,C
5719021,-78,C
5719021,-79,C
5719021,-80,C
5719021,-81,C
5719021,-82,C
5719021,-83,C
5719021,-84,C
5719021,-85,C
5719021,-86,C
5719021,-87,C
5719021,-88,C
5719021,-89,C
5719021,-90,C
5719021,-91,C
5719021,-92,C
5719021,-93,C
5719021,-94,C
5719021,-95,C
5719021,-96,C
5719022,0,X
5719022,-1,X
5719022,-2,X
5719022,-3,X
5719022,-4,X
5719022,-5,X
5719022,-6,X
5719022,-7,X
5719022,-8,X
5719022,-9,X
5719022,-10,X
5719022,-11,X
5719022,-12,X
5719022,-13,X
5719022,-14,X
5719022,-15,X
5719022,-16,X
5719022,-17,X
5719022,-18,X
5719022,-19,X
5719022,-20,X
5719022,-21,X
5719022,-22,X
5719022,-23,X
5719022,-24,X
5719022,-25,X
5719022,-26,X
5719022,-27,X
5719022,-28,X
5719022,-29,X
5719022,-30,X
5719022,-31,X
5719022,-32,X
5719022,-33,X
5719022,-34,X
5719022,-35,X
5719022,-36,X
5719022,-37,X
5719022,-38,X
5719022,-39,X
5719022,-40,X
5719022,-41,X
5719022,-42,X
5719022,-43,X
5719022,-44,X
5719022,-45,X
5719022,-46,X
5719022,-47,X
5719022,-48,X
5719022,-49,X
5719022,-50,X
5719022,-51,X
5719022,-52,X
5719022,-53,X
5719022,-54,X
5719022,-55,X
5719022,-56,X
5719022,-57,X
5719022,-58,X
5719022,-59,X
5719022,-60,X
5719022,-61,X
5719022,-62,X
5719022,-63,X
5719022,-64,X
5719022,-65,X
5719022,-66,X
5719022,-67,X
5719022,-68,X
5719022,-69,X
5719022,-70,X
5719022,-71,X
5719022,-72,X
5719022,-73,X
5719022,-74,X
5719022,-75,X
5719022,-76,X
5719022,-77,X
5719022,-78,X
5719022,-79,X
5719022,-80,X
5719022,-81,X
5719022,-82,X
5719022,-83,X
5719022,-84,X
5719023,0,C
5719023,-1,C
5719023,-2,C
5719023,-3,C
5719023,-4,C
5719023,-5,C
5719023,-6,C
5719023,-7,C
5719023,-8,C
5719023,-9,C
5719023,-10,C
5719023,-11,C
5719023,-12,C
5719023,-13,C
5719023,-14,C
5719023,-15,C
5719023,-16,C
5719023,-17,C
5719023,-18,C
5719023,-19,C
5719023,-20,C
5719023,-21,C
5719023,-22,C
5719023,-23,C
5719023,-24,C
5719023,-25,C
5719023,-26,C
5719023,-27,C
5719023,-28,C
5719023,-29,C
5719023,-30,C
5719023,-31,C
5719023,-32,C
5719023,-33,C
5719023,-34,C
5719023,-35,C
5719023,-36,C
5719023,-37,C
5719023,-38,C
5719023,-39,C
5719023,-40,C
5719023,-41,C
5719023,-42,C
5719023,-43,C
5719023,-44,C
5719023,-45,C
5719023,-46,C
5719023,-47,C
5719023,-48,C
5719023,-49,C
5719023,-50,C
5719023,-51,C
5719023,-52,C
5719023,-53,C
5719023,-54,C
5719023,-55,C
5719023,-56,C
5719023,-57,C
5719023,-58,C
5719023,-59,C
5719023,-60,C
5719023,-61,C
5719023,-62,C
5719023,-63,C
5719023,-64,C
5719023,-65,C
5719023,-66,C
5719023,-67,C
5719023,-68,C
5719023,-69,C
5719023,-70,C
5719023,-71,C
5719023,-72,C
5719023,-73,C
5719023,-74,C
5719023,-75,C
5719023,-76,C
5719023,-77,C
5719023,-78,C
5719023,-79,C
5719023,-80,C
5719023,-81,0
5719023,-82,0
5719023,-83,0
5719023,-84,0
5719023,-85,0
5719023,-86,0
5719023,-87,0
5719023,-88,0
5719023,-89,X
5719023,-90,X
5719024,0,C
5719024,-1,C
5719024,-2,C
5719024,-3,C
5719024,-4,C
5719024,-5,C
5719024,-6,C
5719024,-7,C
5719024,-8,C
5719024,-9,C
5719024,-10,C
5719024,-11,C
5719024,-12,C
5719024,-13,C
5719024,-14,C
5719024,-15,C
5719024,-16,C
5719024,-17,C
5719024,-18,C
5719024,-19,C
5719024,-20,C
5719024,-21,C
5719024,-22,C
5719024,-23,C
5719024,-24,C
5719024,-25,C
5719024,-26,C
5719024,-27,C
5719024,-28,C
5719024,-29,C
5719024,-30,C
5719024,-31,C
5719024,-32,C
5719024,-33,C
5719024,-34,C
5719024,-35,C
5719024,-36,C
5719024,-37,C
5719024,-38,C
5719024,-39,C
5719024,-40,C
5719024,-41,0
5719024,-42,0
5719024,-43,0
5719024,-44,0
5719024,-45,0
5719024,-46,0
5719024,-47,0
5719024,-48,0
5719024,-49,0
5719024,-50,0
5719024,-51,0
5719024,-52,0
5719024,-53,0
5719024,-54,0
5719024,-55,0
5719024,-56,0
5719024,-57,0
5719024,-58,0
5719024,-59,0
5719024,-60,0
5719024,-61,0
5719024,-62,0
5719024,-63,0
5719024,-64,0
5719024,-65,0
5719024,-66,0
5719024,-67,0
5719024,-68,0
5719024,-69,0
5719024,-70,0
5719024,-71,0
5719024,-72,0
5719024,-73,0
5719024,-74,0
5719024,-75,0
5719024,-76,0
5719024,-77,0
5719024,-78,0
5719024,-79,0
5719024,-80,0
5719024,-81,0
5719024,-82,0
5719024,-83,0
5719024,-84,0
5719025,0,C
5719025,-1,C
5719025,-2,C
5719025,-3,C
5719025,-4,C
5719025,-5,C
5719025,-6,C
5719025,-7,C
5719025,-8,C
5719025,-9,C
5719025,-10,C
5719025,-11,C
5719025,-12,C
5719025,-13,C
5719025,-14,C
5719025,-15,C
5719025,-16,C
5719025,-17,C
5719025,-18,C
5719025,-19,C
5719025,-20,C
5719025,-21,C
5719025,-22,C
5719025,-23,C
5719025,-24,C
5719025,-25,C
5719025,-26,C
5719025,-27,C
5719025,-28,C
5719025,-29,C
5719025,-30,C
5719025,-31,C
5719025,-32,C
5719025,-33,C
5719025,-34,C
5719025,-35,C
5719025,-36,C
5719025,-37,C
5719025,-38,C
5719025,-39,C
5719025,-40,0
5719025,-41,0
5719025,-42,0
5719025,-43,0
5719025,-44,0
5719025,-45,0
5719025,-46,0
5719025,-47,0
5719025,-48,0
5719025,-49,0
5719025,-50,0
5719025,-51,0
5719025,-52,0
5719025,-53,0
5719025,-54,0
5719025,-55,0
5719025,-56,0
5719025,-57,0
5719025,-58,0
5719025,-59,0
5719025,-60,0
5719025,-61,0
5719026,0,X
5719026,-1,0
5719026,-2,0
5719026,-3,0
5719026,-4,0
5719026,-5,0
5719026,-6,0
5719026,-7,0
5719026,-8,0
5719026,-9,0
5719026,-10,0
5719026,-11,0
5719026,-12,0
5719026,-13,0
5719026,-14,0
5719026,-15,0
5719026,-16,0
5719026,-17,0
5719026,-18,0
5719026,-19,0
5719026,-20,0
5719026,-21,0
5719026,-22,0
5719026,-23,0
5719026,-24,0
5719026,-25,X
5719027,0,C
5719027,-1,C
5719027,-2,C
5719027,-3,C
5719027,-4,C
5719027,-5,C
5719027,-6,C
5719027,-7,C
5719027,-8,C
5719027,-9,C
5719027,-10,C
5719027,-11,C
5719027,-12,C
5719027,-13,C
5719027,-14,C
5719027,-15,C
5719027,-16,C
5719027,-17,C
5719027,-18,C
5719027,-19,C
5719027,-20,C
5719027,-21,C
5719027,-22,C
5719027,-23,C
5719027,-24,C
5719027,-25,C
5719027,-26,C
5719027,-27,C
5719027,-28,C
5719027,-29,1
5719027,-30,0
5719027,-31,0
5719027,-32,0
5719027,-33,0
5719027,-34,0
5719027,-35,X
5719028,0,C
5719028,-1,C
5719028,-2,C
5719028,-3,C
5719028,-4,C
5719028,-5,C
5719028,-6,C
5719028,-7,C
5719028,-8,C
5719028,-9,C
5719028,-10,C
5719028,-11,C
5719028,-12,C
5719028,-13,C
5719028,-14,C
5719028,-15,C
5719028,-16,C
5719028,-17,C
5719028,-18,C
5719028,-19,C
5719028,-20,C
5719028,-21,C
5719028,-22,C
5719028,-23,C
5719028,-24,C
5719028,-25,C
5719028,-26,0
5719028,-27,0
5719028,-28,0
5719028,-29,0
5719028,-30,0
5719028,-31,0
5719028,-32,0
5719028,-33,0
5719028,-34,0
5719028,-35,0
5719028,-36,0
5719028,-37,0
5719029,0,C
5719029,-1,C
5719029,-2,C
5719029,-3,C
5719029,-4,C
5719029,-5,C
5719029,-6,C
5719029,-7,C
5719029,-8,C
5719029,-9,C
5719029,-10,C
5719029,-11,C
5719029,-12,C
5719029,-13,C
5719029,-14,C
5719029,-15,C
5719029,-16,C
5719029,-17,C
5719029,-18,C
5719029,-19,C
5719029,-20,C
5719029,-21,C
5719029,-22,C
5719029,-23,C
5719029,-24,C
5719029,-25,C
5719029,-26,C
5719029,-27,C
5719029,-28,C
5719029,-29,C
5719029,-30,0
5719029,-31,0
5719029,-32,0
5719029,-33,0
5719029,-34,0
5719029,-35,0
5719029,-36,0
5719029,-37,0
5719029,-38,0
5719030,0,C
5719030,-1,C
5719030,-2,C
5719030,-3,C
5719030,-4,C
5719030,-5,C
5719030,-6,C
5719030,-7,C
5719030,-8,C
5719030,-9,C
5719030,-10,C
5719030,-11,C
5719030,-12,C
5719030,-13,C
5719030,-14,C
5719030,-15,C
5719030,-16,C
5719030,-17,C
5719030,-18,C
5719030,-19,C
5719030,-20,C
5719030,-21,C
5719030,-22,C
5719030,-23,C
5719030,-24,C
5719030,-25,C
5719030,-26,C
5719030,-27,C
5719030,-28,C
5719030,-29,C
5719030,-30,C
5719030,-31,C
5719030,-32,C
5719030,-33,C
5719030,-34,C
5719030,-35,C
5719030,-36,C
5719030,-37,C
5719030,-38,C
5719030,-39,C
5719030,-40,C
5719030,-41,1
5719030,-42,0
5719030,-43,0
5719030,-44,0
5719030,-45,0
5719030,-46,0
5719030,-47,0
5719030,-48,0
5719030,-49,0
5719030,-50,0
5719030,-51,0
5719030,-52,0
5719030,-53,0
5719132,0,X
5719132,-1,X
5719132,-2,X
5719132,-3,X
5719132,-4,X
5719132,-5,X
5719132,-6,X
5719132,-7,X
5719132,-8,X
5719132,-9,X
5719132,-10,X
5719132,-11,X
5719132,-12,X
5719132,-13,X
5719132,-14,X
5719132,-15,X
5719132,-16,X
5719132,-17,X
5719132,-18,X
5719132,-19,X
5719132,-20,X
5719133,0,X
5719133,-1,0
5719133,-2,0
5719133,-3,0
5719133,-4,0
5719133,-5,0
5719133,-6,0
5719133,-7,0
5719133,-8,0
5719133,-9,0
5719133,-10,0
5719133,-11,0
5719133,-12,0
5719133,-13,0
5719134,0,C
5719134,-1,C
5719134,-2,C
5719134,-3,C
5719134,-4,C
5719134,-5,C
5719134,-6,C
5719134,-7,C
5719134,-8,C
5719134,-9,C
5719134,-10,C
5719134,-11,C
5719134,-12,C
5719134,-13,C
5719134,-14,C
5719134,-15,C
5719134,-16,C
5719134,-17,C
5719134,-18,C
5719134,-19,C
5719134,-20,C
5719134,-21,C
5719134,-22,C
5719134,-23,0
5719134,-24,0
5719182,-1,X
5719182,-2,X
5719182,-3,X
5719182,-4,X
5719182,-5,X
5719182,-6,X
5719182,-7,X
5719183,-1,X
5719183,-2,X
5719183,-3,X
5719183,-4,0
5719183,-5,0
5719183,-6,0
5719183,-7,0
5719183,-8,0
5719183,-9,0
5719183,-10,0
5719183,-11,0
5719183,-12,0
5719183,-13,0
5719183,-14,0
5719183,-15,0
5719183,-16,0
5719183,-17,0
5719183,-18,0
5719183,-19,0
5719183,-20,0
5719183,-21,0
5719183,-22,0
5719183,-23,0
5719183,-24,0
5719183,-25,0
5719183,-26,0
5719184,0,X
5719184,-1,X
5719184,-2,X
5719184,-3,X
5719184,-4,X
5719184,-5,X
5719184,-6,X
5719184,-7,X
5719184,-8,X
5719184,-9,X
5719185,0,X
5719185,-1,X
5719185,-2,X
5719185,-3,0
5719185,-4,X
5719185,-5,0
5719185,-6,0
5719185,-7,X
5719185,-8,X
5719185,-9,0
5719185,-10,X
5719185,-11,X
5719185,-12,X
5719185,-13,0
5719185,-14,0
5719185,-15,X
5719185,-16,0
5719185,-17,X
5719185,-18,0
5719185,-19,0
5719185,-20,X
5719185,-21,0
5719185,-22,0
5719185,-23,0
5719185,-24,0
5719185,-25,X
5719186,0,X
5719186,-1,X
5719186,-2,X
5719186,-3,0
5719186,-4,0
5719186,-5,0
5719186,-6,0
5719186,-7,X
5719186,-8,X
5719186,-9,0
5719186,-10,X
5719186,-11,X
5719186,-12,X
5719186,-13,0
5719186,-14,0
5719186,-15,X
5719186,-16,X
5719187,0,0
5719187,-1,0
5719187,-2,0
5719187,-3,0
5719187,-4,0
5719187,-5,X
5719187,-6,X
5719187,-7,X
5719187,-8,0
5719187,-9,0
5719187,-10,0
5719187,-11,X
5719187,-12,X
5719187,-13,X
5719187,-14,X
5719187,-15,X
5719187,-16,X
5719187,-17,X
5719187,-18,X
5719187,-19,X
5719187,-20,X
5719187,-21,X
5719187,-22,X
5719187,-23,X
5719187,-24,X
5719187,-25,X
5719187,-26,X
5719187,-27,X
5719187,-28,X
5719187,-29,X
5719187,-30,X
5719187,-31,X
5719187,-32,X
5719187,-33,X
5719187,-34,X
5719187,-35,X
5719187,-36,X
5719262,0,C
5719262,-1,C
5719262,-2,C
5719262,-3,C
5719262,-4,C
5719262,-5,C
5719262,-6,C
5719262,-7,C
5719262,-8,C
5719262,-9,C
5719262,-10,C
5719262,-11,C
5719262,-12,C
5719262,-13,C
5719262,-14,C
5719262,-15,C
5719262,-16,C
5719262,-17,C
5719262,-18,C
5719262,-19,C
5719262,-20,C
5719262,-21,C
5719262,-22,C
5719262,-23,C
5719262,-24,C
5719262,-25,C
5719262,-26,C
5719262,-27,C
5719262,-28,C
5719262,-29,C
5719262,-30,C
5719262,-31,C
5719262,-32,C
5719262,-33,C
5719262,-34,C
5719262,-35,C
5719262,-36,C
5719262,-37,C
5719262,-38,C
5719262,-39,C
5719262,-40,C
5719262,-41,C
5719262,-42,C
5719262,-43,C
5719262,-44,C
5719262,-45,C
5719262,-46,C
5719262,-47,C
5719262,-48,C
5719262,-49,C
5719262,-50,C
5719262,-51,C
5719262,-52,C
5719262,-53,C
5719262,-54,X
5719262,-55,X
5719263,0,X
5719263,-1,X
5719263,-2,X
5719263,-3,X
5719263,-4,X
5719263,-5,0
5719263,-6,X
5719263,-7,1
5719263,-8,X
5719263,-9,0
5719263,-10,X
5719263,-11,0
5719263,-12,X
5719263,-13,0
5719263,-14,X
5719263,-15,0
5719263,-16,X
5719263,-17,0
5719263,-18,0
5719263,-19,X
5719263,-20,X
5719263,-21,0
5719263,-22,0
5719263,-23,0
5719263,-24,0
5719263,-25,X
5719263,-26,X
5719263,-27,X
5719263,-28,X
5719263,-29,X
5719264,0,0
5719264,-1,0
5719264,-2,0
5719264,-3,0
5719264,-4,0
5719264,-5,0
5719264,-6,0
5719264,-7,0
5719264,-8,0
5719264,-9,0
5719264,-10,X
5719264,-11,0
5719264,-12,0
5719264,-13,0
5719264,-14,X
5719264,-15,0
5719264,-16,X
5719264,-17,0
5719264,-18,0
5719264,-19,X
5719264,-20,X
5719264,-21,0
5719264,-22,0
5719264,-23,0
5719264,-24,0
5719264,-25,X
5719264,-26,0
5719264,-27,X
5719264,-28,X
5719264,-29,X
5719276,0,X
5719276,-1,X
5719276,-2,X
5719276,-3,X
5719276,-4,X
5719276,-5,X
5719276,-6,X
5719276,-7,X
5719276,-8,X
5719276,-9,X
5719276,-10,X
5719276,-11,X
5719276,-12,X
5719276,-13,X
5719276,-14,X
5719276,-15,X
5719276,-16,X
5719276,-17,X
5719276,-18,X
5719276,-19,X
5719276,-20,X
5719276,-21,X
5719278,0,C
5719278,-1,C
5719278,-2,C
5719278,-3,C
5719278,-4,C
5719278,-5,C
5719278,-6,C
5719278,-7,C
5719278,-8,C
5719278,-9,C
5719278,-10,C
5719278,-11,C
5719278,-12,C
5719278,-13,C
5719278,-14,C
5719278,-15,C
5719278,-16,C
5719278,-17,C
5719278,-18,C
5719278,-19,C
5719278,-20,C
5719278,-21,C
5719278,-22,C
5719278,-23,C
5719278,-24,C
5719278,-25,C
5719278,-26,C
5719278,-27,C
5719278,-28,C
5719278,-29,C
5719278,-30,C
5719278,-31,C
5719278,-32,C
5719278,-33,C
5719278,-34,C
5719278,-35,C
5719278,-36,C
5719278,-37,C
5719278,-38,C
5719278,-39,C
5719278,-40,C
5719278,-41,C
5719278,-42,C
5719278,-43,C
5719278,-44,C
5719278,-45,C
5719278,-46,C
5719278,-47,C
5719278,-48,C
5719278,-49,C
5719278,-50,C
5719278,-51,C
5719278,-52,C
5719278,-53,C
5719278,-54,C
5719278,-55,C
5719278,-56,C
5719278,-57,C
5719278,-58,C
5719278,-59,C
5719278,-60,C
5719278,-61,C
5719278,-62,C
5719278,-63,C
5719278,-64,C
5719278,-65,C
5719278,-66,C
5719278,-67,C
5719278,-68,C
5719278,-69,C
5719278,-70,C
5719278,-71,C
5719278,-72,C
5719278,-73,C
5719278,-74,C
5719278,-75,C
5719278,-76,C
5719278,-77,C
5719278,-78,C
5719278,-79,C
5719278,-80,C
5719278,-81,C
5719278,-82,C
5719278,-83,C
5719278,-84,C
5719278,-85,C
5719278,-86,C
5719278,-87,C
5719278,-88,C
5719278,-89,C
5719278,-90,C
5719278,-91,C
5719278,-92,C
5719278,-93,C
5719278,-94,C
5719278,-95,C
5719278,-96,C
5719279,0,C
5719279,-1,C
5719279,-2,C
5719279,-3,C
5719279,-4,C
5719279,-5,X
5719279,-6,0
5719279,-7,0
5719279,-8,0
5719279,-9,0
5719279,-10,0
5719279,-11,0
5719279,-12,0
5719279,-13,0
5719280,0,C
5719280,-1,C
5719280,-2,C
5719280,-3,C
5719280,-4,C
5719280,-5,C
5719280,-6,C
5719280,-7,C
5719280,-8,C
5719280,-9,C
5719280,-10,C
5719280,-11,C
5719280,-12,C
5719280,-13,C
5719280,-14,C
5719280,-15,C
5719280,-16,C
5719280,-17,C
5719280,-18,C
5719280,-19,C
5719280,-20,C
5719280,-21,C
5719280,-22,C
5719280,-23,C
5719280,-24,C
5719280,-25,C
5719280,-26,C
5719280,-27,C
5719280,-28,C
5719280,-29,C
5719280,-30,C
5719280,-31,C
5719280,-32,C
5719280,-33,C
5719280,-34,C
5719280,-35,C
5719280,-36,C
5719280,-37,C
5719280,-38,C
5719280,-39,C
5719280,-40,C
5719280,-41,C
5719280,-42,C
5719280,-43,C
5719280,-44,C
5719280,-45,C
5719280,-46,C
5719280,-47,C
5719280,-48,C
5719280,-49,C
5719280,-50,C
5719280,-51,C
5719280,-52,C
5719280,-53,X
5719280,-54,X
5719280,-55,X
5719280,-56,X
5719280,-57,X
5719280,-58,X
5719280,-59,X
5719280,-60,X
5719280,-61,X
5719280,-62,X
5719280,-63,X
5719280,-64,X
5719280,-65,X
5719280,-66,X
5719280,-67,X
5719280,-68,X
5719280,-69,X
5719280,-70,X
5719280,-71,X
5719280,-72,X
5719280,-73,X
5719280,-74,X
5719280,-75,X
5719280,-76,X
5719280,-77,X
5719280,-78,X
5719280,-79,X
5719280,-80,X
5719280,-81,X
5719280,-82,X
5719280,-83,X
5719280,-84,X
5719280,-85,X
5719280,-86,X
5719280,-87,X
5719280,-88,X
5719280,-89,X
5719280,-90,X
5719280,-91,X
5719280,-92,X
5719280,-93,X
5719280,-94,X
5719280,-95,X
5719280,-96,X
5719281,0,C
5719281,-1,C
5719281,-2,C
5719281,-3,C
5719281,-4,C
5719281,-5,C
5719281,-6,C
5719281,-7,C
5719281,-8,C
5719281,-9,C
5719281,-10,C
5719281,-11,C
5719281,-12,C
5719281,-13,C
5719281,-14,C
5719281,-15,C
5719281,-16,C
5719281,-17,C
5719281,-18,C
5719281,-19,C
5719281,-20,C
5719281,-21,C
5719281,-22,C
5719281,-23,C
5719281,-24,C
5719281,-25,C
5719281,-26,C
5719281,-27,C
5719281,-28,C
5719281,-29,C
5719281,-30,C
5719281,-31,C
5719281,-32,C
5719281,-33,C
5719281,-34,C
5719281,-35,C
5719281,-36,C
5719281,-37,C
5719281,-38,C
5719281,-39,C
5719281,-40,C
5719281,-41,C
5719281,-42,C
5719281,-43,C
5719281,-44,C
5719281,-45,C
5719281,-46,C
5719281,-47,C
5719281,-48,C
5719281,-49,C
5719281,-50,C
5719281,-51,C
5719281,-52,C
5719281,-53,C
5719281,-54,C
5719281,-55,C
5719281,-56,C
5719281,-57,C
5719281,-58,C
5719281,-59,C
5719281,-60,C
5719281,-61,C
5719281,-62,C
5719281,-63,C
5719281,-64,C
5719281,-65,C
5719281,-66,C
5719281,-67,C
5719281,-68,C
5719281,-69,C
5719281,-70,C
5719281,-71,C
5719281,-72,C
5719281,-73,C
5719281,-74,C
5719281,-75,C
5719281,-76,C
5719281,-77,C
5719281,-78,C
5719281,-79,C
5719281,-80,C
5719281,-81,C
5719281,-82,C
5719281,-83,C
5719281,-84,C
5719281,-85,C
5719281,-86,C
5719281,-87,C
5719281,-88,C
5719281,-89,C
5719281,-90,C
5719281,-91,C
5719281,-92,C
5719281,-93,C
5719281,-94,C
5719281,-95,C
5719281,-96,C
5719282,0,C
5719282,-1,C
5719282,-2,C
5719282,-3,C
5719282,-4,C
5719282,-5,C
5719282,-6,C
5719282,-7,C
5719282,-8,C
5719282,-9,C
5719282,-10,C
5719282,-11,C
5719282,-12,C
5719282,-13,C
5719282,-14,C
5719282,-15,C
5719282,-16,C
5719282,-17,C
5719282,-18,C
5719282,-19,C
5719282,-20,C
5719282,-21,C
5719282,-22,C
5719282,-23,C
5719282,-24,C
5719282,-25,C
5719282,-26,C
5719282,-27,C
5719282,-28,C
5719282,-29,C
5719282,-30,C
5719282,-31,C
5719282,-32,C
5719282,-33,C
5719282,-34,C
5719282,-35,C
5719282,-36,C
5719282,-37,C
5719282,-38,C
5719282,-39,C
5719282,-40,C
5719282,-41,C
5719282,-42,C
5719282,-43,C
5719282,-44,C
5719282,-45,C
5719282,-46,C
5719282,-47,C
5719282,-48,C
5719282,-49,C
5719282,-50,C
5719282,-51,C
5719282,-52,C
5719282,-53,C
5719282,-54,C
5719282,-55,C
5719282,-56,C
5719282,-57,C
5719282,-58,C
5719282,-59,C
5719282,-60,C
5719282,-61,C
5719282,-62,C
5719282,-63,C
5719282,-64,C
5719282,-65,C
5719282,-66,C
5719282,-67,C
5719282,-68,C
5719282,-69,C
5719282,-70,C
5719282,-71,C
5719282,-72,C
5719282,-73,0
5719282,-74,0
5719282,-75,0
5719282,-76,0
5719282,-77,0
5719282,-78,0
5719282,-79,0
5719282,-80,0
5719282,-81,0
5719282,-82,0
5719282,-83,0
5719282,-84,X
5719283,0,C
5719283,-1,C
5719283,-2,C
5719283,-3,C
5719283,-4,C
5719283,-5,C
5719283,-6,C
5719283,-7,C
5719283,-8,C
5719283,-9,C
5719283,-10,C
5719283,-11,C
5719283,-12,C
5719283,-13,C
5719283,-14,C
5719283,-15,C
5719283,-16,C
5719283,-17,C
5719283,-18,C
5719283,-19,C
5719283,-20,C
5719283,-21,C
5719283,-22,C
5719283,-23,C
5719283,-24,C
5719283,-25,C
5719283,-26,C
5719283,-27,C
5719283,-28,C
5719283,-29,C
5719283,-30,C
5719283,-31,C
5719283,-32,C
5719283,-33,C
5719283,-34,C
5719283,-35,C
5719283,-36,C
5719283,-37,C
5719283,-38,C
5719283,-39,C
5719283,-40,C
5719283,-41,C
5719283,-42,C
5719283,-43,C
5719283,-44,C
5719283,-45,C
5719283,-46,C
5719283,-47,C
5719283,-48,C
5719283,-49,C
5719283,-50,C
5719283,-51,C
5719283,-52,C
5719283,-53,C
5719283,-54,C
5719283,-55,C
5719283,-56,C
5719283,-57,C
5719283,-58,C
5719283,-59,C
5719283,-60,C
5719283,-61,C
5719283,-62,C
5719283,-63,C
5719283,-64,C
5719283,-65,C
5719283,-66,C
5719283,-67,C
5719283,-68,C
5719283,-69,C
5719283,-70,0
5719283,-71,0
5719283,-72,0
5719283,-73,0
5719283,-74,0
5719283,-75,0
5719283,-76,0
5719283,-77,0
5719283,-78,0
5719283,-79,0
5719283,-80,0
5719283,-81,0
5719283,-82,0
5719283,-83,0
5719283,-84,0
5719283,-85,0
5719283,-86,0
5719283,-87,0
5719283,-88,0
5719283,-89,0
5719283,-90,X
5719284,0,C
5719284,-1,C
5719284,-2,C
5719284,-3,C
5719284,-4,C
5719284,-5,C
5719284,-6,C
5719284,-7,C
5719284,-8,C
5719284,-9,C
5719284,-10,C
5719284,-11,C
5719284,-12,C
5719284,-13,C
5719284,-14,C
5719284,-15,C
5719284,-16,C
5719284,-17,C
5719284,-18,C
5719284,-19,C
5719284,-20,C
5719284,-21,C
5719284,-22,C
5719284,-23,C
5719284,-24,C
5719284,-25,C
5719284,-26,C
5719284,-27,C
5719284,-28,C
5719284,-29,C
5719284,-30,C
5719284,-31,C
5719284,-32,C
5719284,-33,C
5719284,-34,C
5719284,-35,C
5719284,-36,C
5719284,-37,C
5719284,-38,C
5719284,-39,C
5719284,-40,C
5719284,-41,C
5719284,-42,C
5719284,-43,C
5719284,-44,C
5719284,-45,C
5719284,-46,C
5719284,-47,C
5719284,-48,C
5719284,-49,C
5719284,-50,C
5719284,-51,C
5719284,-52,0
5719284,-53,0
5719284,-54,0
5719284,-55,0
5719284,-56,0
5719284,-57,0
5719284,-58,0
5719284,-59,0
5719284,-60,X
5719284,-61,X
5719284,-62,X
5719284,-63,X
5719284,-64,X
5719284,-65,X
5719284,-66,X
5719284,-67,X
5719284,-68,X
5719284,-69,X
5719285,0,0
5719285,-1,0
5719285,-2,0
5719285,-3,0
5719285,-4,0
5719285,-5,0
5719285,-6,0
5719285,-7,0
5719285,-8,0
5719285,-9,0
5719285,-10,0
5719285,-11,X
5719286,0,0
5719286,-1,0
